Ad set name,Age,Gender,Day,Campaign name,Result Type,Results,Impressions,Cost per result,Amount spent (MYR),Adds to cart,Website adds to cart,Adds to cart conversion value,Website adds to cart conversion value,Purchase ROAS (return on ad spend),Website purchase ROAS (return on advertising spend),Purchases,Website purchases,Sales,Website purchases conversion value,Reach,Reporting starts,Reporting ends
KB Lookalike Audience  8%,25-34,unknown,30/1/2021,KB | Chinese New Year | Jan(13 - 26),,,70,,1.12,,,,,,,,,,,70,30/1/2021,30/1/2021
KB Lookalike Audience  8%,25-34,male,30/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,4,7180,16.9725,67.89,4,4,486.65,486.65,16.06053911,16.06053911,4,4,1090.35,1090.35,5556,30/1/2021,30/1/2021
KB Lookalike Audience  8%,35-44,unknown,30/1/2021,KB | Chinese New Year | Jan(13 - 26),,,160,,3.13,,,,,,,,,,,104,30/1/2021,30/1/2021
KB Lookalike Audience  8%,45-54,female,30/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,686,18.56,18.56,,,,,24.84105603,24.84105603,1,1,461.05,461.05,512,30/1/2021,30/1/2021
KB Lookalike Audience  8%,45-54,male,30/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1079,,22.09,2,2,369.45,369.45,,,,,,,692,30/1/2021,30/1/2021
KB Lookalike Audience  8%,35-44,female,30/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,2240,53.61,53.61,2,2,291.55,291.55,3.809923522,3.80992352,1,1,204.25,204.25,1756,30/1/2021,30/1/2021
KB Lookalike Audience  8%,25-34,female,30/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2704,,45.97,2,2,194.6,194.6,,,,,,,2184,30/1/2021,30/1/2021
KB Lookalike Audience  8%,35-44,male,30/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,4042,28.955,57.91,1,1,175.2,175.2,3.705750302,3.7057503,2,2,214.6,214.6,2868,30/1/2021,30/1/2021
KB Lookalike Audience  8%,55-64,male,30/1/2021,KB | Chinese New Year | Jan(13 - 26),,,219,,4.13,,,,,,,,,,,172,30/1/2021,30/1/2021
KB Lookalike Audience  8%,55-64,female,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,167,,3.64,,,,,,,,,,,144,29/1/2021,29/1/2021
KB Lookalike Audience  8%,25-34,male,29/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,8576,62.69,62.69,5,5,742.3,742.3,3.263678418,3.26367842,1,1,204.6,204.6,7016,29/1/2021,29/1/2021
KB Lookalike Audience  8%,35-44,male,29/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,4134,29.365,58.73,3,3,375.75,375.75,5.304784608,5.30478461,2,2,311.55,311.55,3104,29/1/2021,29/1/2021
KB Lookalike Audience  8%,25-34,female,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2710,,43.05,2,2,272.5,272.5,,,,,,,2116,29/1/2021,29/1/2021
KB Lookalike Audience  8%,35-44,female,29/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,2125,50.91,50.91,3,3,582.75,582.75,15.08446278,15.08446278,1,1,767.95,767.95,1636,29/1/2021,29/1/2021
KB Lookalike Audience  8%,45-54,male,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1139,,20.55,2,2,194.6,194.6,,,,,,,876,29/1/2021,29/1/2021
KB Lookalike Audience  8%,45-54,female,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,673,,16.7,6,6,1138.8,1138.8,,,,,,,492,29/1/2021,29/1/2021
KB Lookalike Audience  8%,55-64,male,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,254,,5.53,,,,,,,,,,,248,29/1/2021,29/1/2021
KB Lookalike Audience  8%,35-44,unknown,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,163,,2.87,,,,,,,,,,,124,29/1/2021,29/1/2021
KB Lookalike Audience  8%,25-34,unknown,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,81,,0.89,,,,,,,,,,,44,29/1/2021,29/1/2021
KB Lookalike Audience  8%,65+,male,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,59,,0.61,,,,,,,,,,,44,29/1/2021,29/1/2021
KB Lookalike Audience  8%,45-54,unknown,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,51,,1.81,,,,,,,,,,,48,29/1/2021,29/1/2021
KB Lookalike Audience  8%,65+,female,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,33,,1.22,,,,,,,,,,,12,29/1/2021,29/1/2021
KB Lookalike Audience  8%,55-64,unknown,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,15,,0.53,,,,,,,,,,,4,29/1/2021,29/1/2021
KB Lookalike Audience  8%,Unknown,unknown,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,3,,0.02,,,,,,,,,,,3,29/1/2021,29/1/2021
KB Lookalike Audience  8%,65+,unknown,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2,,0.01,,,,,,,,,,,0,29/1/2021,29/1/2021
KB Lookalike Audience  8%,13-17,unknown,29/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1,,0,,,,,,,,,,,0,29/1/2021,29/1/2021
KB Lookalike Audience  8%,55-64,female,28/1/2021,KB | Chinese New Year | Jan(13 - 26),,,182,,3.15,1,1,97.3,97.3,,,,,,,168,28/1/2021,28/1/2021
KB Lookalike Audience  8%,25-34,male,28/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,9026,61.12,61.12,2,2,291.55,291.55,1.755562827,1.75556283,1,1,107.3,107.3,7488,28/1/2021,28/1/2021
KB Lookalike Audience  8%,35-44,male,28/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,4599,60.38,60.38,1,1,175.2,175.2,1.975819808,1.97581981,1,1,119.3,119.3,3240,28/1/2021,28/1/2021
KB Lookalike Audience  8%,25-34,female,28/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,3,3151,14.90333333,44.71,1,1,97.3,97.3,11.76023261,11.76023261,3,3,525.8,525.8,2460,28/1/2021,28/1/2021
KB Lookalike Audience  8%,35-44,female,28/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2393,,48.11,1,1,183.2,183.2,,,,,,,1972,28/1/2021,28/1/2021
KB Lookalike Audience  8%,45-54,male,28/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1362,,22.96,,,,,,,,,,,1084,28/1/2021,28/1/2021
KB Lookalike Audience  8%,45-54,female,28/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,754,9.535,19.07,6,6,862.8,862.8,47.46984793,47.46984793,2,2,905.25,905.25,568,28/1/2021,28/1/2021
KB Lookalike Audience  8%,55-64,male,28/1/2021,KB | Chinese New Year | Jan(13 - 26),,,342,,6.65,,,,,,,,,,,312,28/1/2021,28/1/2021
KB Lookalike Audience  8%,25-34,unknown,28/1/2021,KB | Chinese New Year | Jan(13 - 26),,,79,,1.25,,,,,,,,,,,76,28/1/2021,28/1/2021
KB Lookalike Audience  8%,35-44,unknown,28/1/2021,KB | Chinese New Year | Jan(13 - 26),,,170,,3.2,,,,,,,,,,,100,28/1/2021,28/1/2021
KB Lookalike Audience  8%,65+,male,28/1/2021,KB | Chinese New Year | Jan(13 - 26),,,72,,0.84,,,,,,,,,,,64,28/1/2021,28/1/2021
KB Lookalike Audience  8%,45-54,unknown,28/1/2021,KB | Chinese New Year | Jan(13 - 26),,,56,,0.93,,,,,,,,,,,48,28/1/2021,28/1/2021
KB Lookalike Audience  8%,65+,female,28/1/2021,KB | Chinese New Year | Jan(13 - 26),,,38,,1.16,,,,,,,,,,,4,28/1/2021,28/1/2021
KB Lookalike Audience  8%,55-64,unknown,28/1/2021,KB | Chinese New Year | Jan(13 - 26),,,27,,0.87,,,,,,,,,,,16,28/1/2021,28/1/2021
KB Lookalike Audience  8%,65+,unknown,28/1/2021,KB | Chinese New Year | Jan(13 - 26),,,5,,0.08,,,,,,,,,,,0,28/1/2021,28/1/2021
KB Lookalike Audience  8%,55-64,female,27/1/2021,KB | Chinese New Year | Jan(13 - 26),,,199,,3.95,,,,,,,,,,,164,27/1/2021,27/1/2021
KB Lookalike Audience  8%,25-34,male,27/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,7812,28.185,56.37,3,3,353.8,353.8,2.788717403,2.7887174,2,2,157.2,157.2,6176,27/1/2021,27/1/2021
KB Lookalike Audience  8%,35-44,male,27/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,4282,56.75,56.75,3,3,537.75,537.75,7.801762115,7.80176211,1,1,442.75,442.75,3260,27/1/2021,27/1/2021
KB Lookalike Audience  8%,25-34,female,27/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,2685,20.2,40.4,4,4,433.1,433.1,27.83910891,27.83910891,2,2,1124.7,1124.7,2004,27/1/2021,27/1/2021
KB Lookalike Audience  8%,35-44,female,27/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2146,,54.59,3,3,563.7,563.7,,,,,,,1624,27/1/2021,27/1/2021
KB Lookalike Audience  8%,45-54,male,27/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,1378,13.165,26.33,2,2,353.45,353.45,27.60729206,27.60729206,2,2,726.9,726.9,984,27/1/2021,27/1/2021
KB Lookalike Audience  8%,45-54,female,27/1/2021,KB | Chinese New Year | Jan(13 - 26),,,743,,18.1,3,3,466.75,466.75,,,,,,,596,27/1/2021,27/1/2021
KB Lookalike Audience  8%,55-64,male,27/1/2021,KB | Chinese New Year | Jan(13 - 26),,,373,,6.17,,,,,,,,,,,276,27/1/2021,27/1/2021
KB Lookalike Audience  8%,35-44,unknown,27/1/2021,KB | Chinese New Year | Jan(13 - 26),,,153,,3.47,,,,,,,,,,,108,27/1/2021,27/1/2021
KB Lookalike Audience  8%,65+,male,27/1/2021,KB | Chinese New Year | Jan(13 - 26),,,87,,0.96,,,,,,,,,,,72,27/1/2021,27/1/2021
KB Lookalike Audience  8%,25-34,unknown,27/1/2021,KB | Chinese New Year | Jan(13 - 26),,,81,,0.93,,,,,,,,,,,60,27/1/2021,27/1/2021
KB Lookalike Audience  8%,45-54,unknown,27/1/2021,KB | Chinese New Year | Jan(13 - 26),,,61,,1.77,,,,,,,,,,,40,27/1/2021,27/1/2021
KB Lookalike Audience  8%,65+,female,27/1/2021,KB | Chinese New Year | Jan(13 - 26),,,43,,1.5,,,,,,,,,,,28,27/1/2021,27/1/2021
KB Lookalike Audience  8%,55-64,unknown,27/1/2021,KB | Chinese New Year | Jan(13 - 26),,,27,,0.42,,,,,,,,,,,24,27/1/2021,27/1/2021
KB Lookalike Audience  8%,65+,unknown,27/1/2021,KB | Chinese New Year | Jan(13 - 26),,,3,,0.03,,,,,,,,,,,0,27/1/2021,27/1/2021
KB Lookalike Audience  8%,Unknown,unknown,27/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1,,0.01,,,,,,,,,,,0,27/1/2021,27/1/2021
KB Lookalike Audience  8%,35-44,unknown,26/1/2021,KB | Chinese New Year | Jan(13 - 26),,,142,,3.79,,,,,,,,,,,120,26/1/2021,26/1/2021
KB Lookalike Audience  8%,25-34,male,26/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,6201,27.63,55.26,6,6,933.5,933.5,3.883460007,3.88346001,2,2,214.6,214.6,4688,26/1/2021,26/1/2021
KB Lookalike Audience  8%,35-44,male,26/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,3908,30.755,61.51,5,5,583.45,583.45,7.215899854,7.21589985,2,2,443.85,443.85,2688,26/1/2021,26/1/2021
KB Lookalike Audience  8%,25-34,female,26/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,1989,32.13,32.13,1,1,159.2,159.2,5.764083411,5.76408341,1,1,185.2,185.2,1592,26/1/2021,26/1/2021
KB Lookalike Audience  8%,35-44,female,26/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,1723,21.99,43.98,5,5,708.15,708.15,9.861300591,9.86130059,2,2,433.7,433.7,1376,26/1/2021,26/1/2021
KB Lookalike Audience  8%,45-54,male,26/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,1187,29.98,29.98,3,3,563.7,563.7,6.177451634,6.17745163,1,1,185.2,185.2,836,26/1/2021,26/1/2021
KB Lookalike Audience  8%,45-54,female,26/1/2021,KB | Chinese New Year | Jan(13 - 26),,,543,,17.94,2,2,388.5,388.5,,,,,,,384,26/1/2021,26/1/2021
KB Lookalike Audience  8%,55-64,male,26/1/2021,KB | Chinese New Year | Jan(13 - 26),,,283,,6.85,,,,,,,,,,,252,26/1/2021,26/1/2021
KB Lookalike Audience  8%,65+,male,26/1/2021,KB | Chinese New Year | Jan(13 - 26),,,88,,0.96,,,,,,,,,,,76,26/1/2021,26/1/2021
KB Lookalike Audience  8%,55-64,female,26/1/2021,KB | Chinese New Year | Jan(13 - 26),,,131,,2.9,,,,,,,,,,,84,26/1/2021,26/1/2021
KB Lookalike Audience  8%,25-34,unknown,26/1/2021,KB | Chinese New Year | Jan(13 - 26),,,73,,1.3,,,,,,,,,,,48,26/1/2021,26/1/2021
KB Lookalike Audience  8%,45-54,unknown,26/1/2021,KB | Chinese New Year | Jan(13 - 26),,,53,,2.78,,,,,,,,,,,36,26/1/2021,26/1/2021
KB Lookalike Audience  8%,65+,female,26/1/2021,KB | Chinese New Year | Jan(13 - 26),,,44,,1.83,,,,,,,,,,,12,26/1/2021,26/1/2021
KB Lookalike Audience  8%,55-64,unknown,26/1/2021,KB | Chinese New Year | Jan(13 - 26),,,11,,0.14,,,,,,,,,,,4,26/1/2021,26/1/2021
KB Lookalike Audience  8%,65+,unknown,26/1/2021,KB | Chinese New Year | Jan(13 - 26),,,7,,0.04,,,,,,,,,,,0,26/1/2021,26/1/2021
KB Lookalike Audience  8%,35-44,unknown,25/1/2021,KB | Chinese New Year | Jan(13 - 26),,,153,,5.88,,,,,,,,,,,84,25/1/2021,25/1/2021
KB Lookalike Audience  8%,25-34,male,25/1/2021,KB | Chinese New Year | Jan(13 - 26),,,6328,,57.35,4,4,655.95,655.95,,,,,,,5120,25/1/2021,25/1/2021
KB Lookalike Audience  8%,35-44,male,25/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,3,4060,23.81,71.43,4,4,613.1,613.1,8.578328433,8.57832843,3,3,612.75,612.75,2936,25/1/2021,25/1/2021
KB Lookalike Audience  8%,25-34,female,25/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,2325,39.17,39.17,1,1,194.25,194.25,5.214449834,5.21444983,1,1,204.25,204.25,1904,25/1/2021,25/1/2021
KB Lookalike Audience  8%,35-44,female,25/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,1880,25.965,51.93,4,4,548.05,548.05,8.072405161,8.07240516,2,2,419.2,419.2,1524,25/1/2021,25/1/2021
KB Lookalike Audience  8%,45-54,male,25/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,1291,34.85,34.85,1,1,194.25,194.25,3.078909613,3.07890961,1,1,107.3,107.3,932,25/1/2021,25/1/2021
KB Lookalike Audience  8%,45-54,female,25/1/2021,KB | Chinese New Year | Jan(13 - 26),,,607,,19.67,,,,,,,,,,,464,25/1/2021,25/1/2021
KB Lookalike Audience  8%,55-64,male,25/1/2021,KB | Chinese New Year | Jan(13 - 26),,,301,,6.46,,,,,,,,,,,212,25/1/2021,25/1/2021
KB Lookalike Audience  8%,55-64,female,25/1/2021,KB | Chinese New Year | Jan(13 - 26),,,139,,4.37,,,,,,,,,,,96,25/1/2021,25/1/2021
KB Lookalike Audience  8%,65+,male,25/1/2021,KB | Chinese New Year | Jan(13 - 26),,,84,,1.02,,,,,,,,,,,56,25/1/2021,25/1/2021
KB Lookalike Audience  8%,45-54,unknown,25/1/2021,KB | Chinese New Year | Jan(13 - 26),,,64,,2.98,,,,,,,,,,,48,25/1/2021,25/1/2021
KB Lookalike Audience  8%,25-34,unknown,25/1/2021,KB | Chinese New Year | Jan(13 - 26),,,63,,1,,,,,,,,,,,60,25/1/2021,25/1/2021
KB Lookalike Audience  8%,65+,female,25/1/2021,KB | Chinese New Year | Jan(13 - 26),,,35,,1.27,,,,,,,,,,,20,25/1/2021,25/1/2021
KB Lookalike Audience  8%,55-64,unknown,25/1/2021,KB | Chinese New Year | Jan(13 - 26),,,18,,0.32,,,,,,,,,,,8,25/1/2021,25/1/2021
KB Lookalike Audience  8%,Unknown,unknown,25/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2,,0.08,,,,,,,,,,,0,25/1/2021,25/1/2021
KB Lookalike Audience  8%,65+,unknown,25/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2,,0.02,,,,,,,,,,,0,25/1/2021,25/1/2021
KB Lookalike Audience  8%,35-44,unknown,24/1/2021,KB | Chinese New Year | Jan(13 - 26),,,219,,3.77,4,4,746.95,746.95,,,,,,,176,24/1/2021,24/1/2021
KB Lookalike Audience  8%,25-34,male,24/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,10533,88.35,88.35,1,1,97.3,97.3,1.214487832,1.21448783,1,1,107.3,107.3,8292,24/1/2021,24/1/2021
KB Lookalike Audience  8%,35-44,male,24/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,4,6352,22.315,89.26,6,6,914.45,914.45,9.820188214,9.82018821,4,4,876.55,876.55,4672,24/1/2021,24/1/2021
KB Lookalike Audience  8%,25-34,female,24/1/2021,KB | Chinese New Year | Jan(13 - 26),,,3461,,52.14,3,3,453.65,453.65,,,,,,,2960,24/1/2021,24/1/2021
KB Lookalike Audience  8%,35-44,female,24/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,2441,32.57,65.14,2,2,334.4,334.4,5.4405895,5.4405895,2,2,354.4,354.4,2084,24/1/2021,24/1/2021
KB Lookalike Audience  8%,45-54,male,24/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1911,,43.72,5,5,836.2,836.2,,,,,,,1416,24/1/2021,24/1/2021
KB Lookalike Audience  8%,45-54,female,24/1/2021,KB | Chinese New Year | Jan(13 - 26),,,772,,20.37,,,,,,,,,,,616,24/1/2021,24/1/2021
KB Lookalike Audience  8%,55-64,male,24/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,434,8.25,8.25,,,,,24.75757576,24.75757576,1,1,204.25,204.25,434,24/1/2021,24/1/2021
KB Lookalike Audience  8%,65+,male,24/1/2021,KB | Chinese New Year | Jan(13 - 26),,,127,,1.6,,,,,,,,,,,96,24/1/2021,24/1/2021
KB Lookalike Audience  8%,55-64,female,24/1/2021,KB | Chinese New Year | Jan(13 - 26),,,171,,3.09,,,,,,,,,,,171,24/1/2021,24/1/2021
KB Lookalike Audience  8%,25-34,unknown,24/1/2021,KB | Chinese New Year | Jan(13 - 26),,,116,,1.35,,,,,,,,,,,88,24/1/2021,24/1/2021
KB Lookalike Audience  8%,45-54,unknown,24/1/2021,KB | Chinese New Year | Jan(13 - 26),,,90,,2.48,,,,,,,,,,,56,24/1/2021,24/1/2021
KB Lookalike Audience  8%,65+,female,24/1/2021,KB | Chinese New Year | Jan(13 - 26),,,53,,1.34,,,,,,,,,,,44,24/1/2021,24/1/2021
KB Lookalike Audience  8%,55-64,unknown,24/1/2021,KB | Chinese New Year | Jan(13 - 26),,,20,,0.3,,,,,,,,,,,12,24/1/2021,24/1/2021
KB Lookalike Audience  8%,65+,unknown,24/1/2021,KB | Chinese New Year | Jan(13 - 26),,,10,,0.15,,,,,,,,,,,8,24/1/2021,24/1/2021
KB Lookalike Audience  8%,Unknown,unknown,24/1/2021,KB | Chinese New Year | Jan(13 - 26),,,4,,0.1,,,,,,,,,,,4,24/1/2021,24/1/2021
KB Lookalike Audience  8%,55-64,female,23/1/2021,KB | Chinese New Year | Jan(13 - 26),,,211,,5.77,,,,,,,,,,,188,23/1/2021,23/1/2021
KB Lookalike Audience  8%,25-34,male,23/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,3,9623,28.77666667,86.33,11,11,1323.3,1323.3,5.75813738,5.75813738,3,3,497.1,497.1,7664,23/1/2021,23/1/2021
KB Lookalike Audience  8%,35-44,male,23/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,3,5994,28.82,86.46,11,11,1896.65,1896.65,15.75988897,15.75988897,3,3,1362.6,1362.6,4544,23/1/2021,23/1/2021
KB Lookalike Audience  8%,25-34,female,23/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,3581,59.26,59.26,3,3,507.9,507.9,3.446675667,3.44667567,1,1,204.25,204.25,2956,23/1/2021,23/1/2021
KB Lookalike Audience  8%,35-44,female,23/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2860,,79.02,4,4,389.2,389.2,,,,,,,2392,23/1/2021,23/1/2021
KB Lookalike Audience  8%,45-54,male,23/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1972,,38.43,3,3,544.65,544.65,,,,,,,1576,23/1/2021,23/1/2021
KB Lookalike Audience  8%,45-54,female,23/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1027,,30.02,,,,,,,,,,,764,23/1/2021,23/1/2021
KB Lookalike Audience  8%,55-64,male,23/1/2021,KB | Chinese New Year | Jan(13 - 26),,,481,,9.89,,,,,,,,,,,436,23/1/2021,23/1/2021
KB Lookalike Audience  8%,35-44,unknown,23/1/2021,KB | Chinese New Year | Jan(13 - 26),,,200,,4.21,,,,,,,,,,,140,23/1/2021,23/1/2021
KB Lookalike Audience  8%,65+,male,23/1/2021,KB | Chinese New Year | Jan(13 - 26),,,134,,1.22,,,,,,,,,,,84,23/1/2021,23/1/2021
KB Lookalike Audience  8%,25-34,unknown,23/1/2021,KB | Chinese New Year | Jan(13 - 26),,,94,,1.15,,,,,,,,,,,92,23/1/2021,23/1/2021
KB Lookalike Audience  8%,45-54,unknown,23/1/2021,KB | Chinese New Year | Jan(13 - 26),,,76,,2.49,,,,,,,,,,,76,23/1/2021,23/1/2021
KB Lookalike Audience  8%,65+,female,23/1/2021,KB | Chinese New Year | Jan(13 - 26),,,48,,1.77,,,,,,,,,,,40,23/1/2021,23/1/2021
KB Lookalike Audience  8%,55-64,unknown,23/1/2021,KB | Chinese New Year | Jan(13 - 26),,,19,,0.47,,,,,,,,,,,12,23/1/2021,23/1/2021
KB Lookalike Audience  8%,65+,unknown,23/1/2021,KB | Chinese New Year | Jan(13 - 26),,,9,,0.1,,,,,,,,,,,8,23/1/2021,23/1/2021
KB Lookalike Audience  8%,35-44,unknown,22/1/2021,KB | Chinese New Year | Jan(13 - 26),,,221,,3.67,,,,,,,,,,,188,22/1/2021,22/1/2021
KB Lookalike Audience  8%,35-44,male,22/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,4,6065,21.9325,87.73,10,10,1716.3,1716.3,20.1253847,20.1253847,4,4,1765.6,1765.6,4716,22/1/2021,22/1/2021
KB Lookalike Audience  8%,25-34,female,22/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,3842,28.675,57.35,5,5,879.05,879.05,10.93112467,10.93112467,2,2,626.9,626.9,3196,22/1/2021,22/1/2021
KB Lookalike Audience  8%,35-44,female,22/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,3,3492,26.90666667,80.72,2,2,302.6,302.6,6.492195243,6.49219524,3,3,524.05,524.05,2824,22/1/2021,22/1/2021
KB Lookalike Audience  8%,45-54,male,22/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,1943,36.04,36.04,1,1,97.3,97.3,2.977247503,2.9772475,1,1,107.3,107.3,1412,22/1/2021,22/1/2021
KB Lookalike Audience  8%,45-54,female,22/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1340,,36.66,,,,,,,,,,,996,22/1/2021,22/1/2021
KB Lookalike Audience  8%,55-64,male,22/1/2021,KB | Chinese New Year | Jan(13 - 26),,,529,,9.33,2,2,377.45,377.45,,,,,,,428,22/1/2021,22/1/2021
KB Lookalike Audience  8%,55-64,female,22/1/2021,KB | Chinese New Year | Jan(13 - 26),,,400,,9.51,,,,,,,,,,,316,22/1/2021,22/1/2021
KB Lookalike Audience  8%,25-34,male,22/1/2021,KB | Chinese New Year | Jan(13 - 26),,,8812,,73.78,4,4,411.3,411.3,,,,,,,6992,22/1/2021,22/1/2021
KB Lookalike Audience  8%,65+,male,22/1/2021,KB | Chinese New Year | Jan(13 - 26),,,171,,1.49,,,,,,,,,,,148,22/1/2021,22/1/2021
KB Lookalike Audience  8%,45-54,unknown,22/1/2021,KB | Chinese New Year | Jan(13 - 26),,,98,,2.81,,,,,,,,,,,72,22/1/2021,22/1/2021
KB Lookalike Audience  8%,25-34,unknown,22/1/2021,KB | Chinese New Year | Jan(13 - 26),,,90,,1.15,,,,,,,,,,,80,22/1/2021,22/1/2021
KB Lookalike Audience  8%,55-64,unknown,22/1/2021,KB | Chinese New Year | Jan(13 - 26),,,36,,0.92,,,,,,,,,,,4,22/1/2021,22/1/2021
KB Lookalike Audience  8%,65+,unknown,22/1/2021,KB | Chinese New Year | Jan(13 - 26),,,5,,0.27,,,,,,,,,,,5,22/1/2021,22/1/2021
KB Lookalike Audience  8%,Unknown,unknown,22/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1,,0,,,,,,,,,,,0,22/1/2021,22/1/2021
