Ad set name,Age,Gender,Day,Campaign name,Result Type,Results,Impressions,Cost per result,Amount spent (MYR),Adds to cart,Website adds to cart,Adds to cart conversion value,Website adds to cart conversion value,Purchase ROAS (return on ad spend),Website purchase ROAS (return on advertising spend),Purchases,Website purchases,Sales,Website purchases conversion value,Reach,Reporting starts,Reporting ends
KB Lookalike Audience  8%,65+,female,22/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,121,3.28,3.28,,,,,109.8780488,109.8780488,1,1,360.4,360.4,108,22/1/2021,22/1/2021
KB Lookalike Audience  8%,55-64,female,21/1/2021,KB | Chinese New Year | Jan(13 - 26),,,272,,7.38,,,,,,,,,,,192,21/1/2021,21/1/2021
KB Lookalike Audience  8%,25-34,male,21/1/2021,KB | Chinese New Year | Jan(13 - 26),,,11973,,81.72,5,5,541.35,541.35,,,,,,,9816,21/1/2021,21/1/2021
KB Lookalike Audience  8%,35-44,male,21/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,5240,65.89,65.89,,,,,1.628471695,1.6284717,1,1,107.3,107.3,3848,21/1/2021,21/1/2021
KB Lookalike Audience  8%,35-44,female,21/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,3863,85.17,85.17,6,6,1092.35,1092.35,1.986615005,1.98661501,1,1,169.2,169.2,3536,21/1/2021,21/1/2021
KB Lookalike Audience  8%,45-54,male,21/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1310,,23.36,,,,,,,,,,,992,21/1/2021,21/1/2021
KB Lookalike Audience  8%,45-54,female,21/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1134,,27.7,1,1,175.2,175.2,,,,,,,776,21/1/2021,21/1/2021
KB Lookalike Audience  8%,55-64,male,21/1/2021,KB | Chinese New Year | Jan(13 - 26),,,330,,5.37,,,,,,,,,,,224,21/1/2021,21/1/2021
KB Lookalike Audience  8%,25-34,female,21/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,6133,79.24,79.24,3,3,291.9,291.9,1.354114084,1.35411408,1,1,107.3,107.3,5488,21/1/2021,21/1/2021
KB Lookalike Audience  8%,35-44,unknown,21/1/2021,KB | Chinese New Year | Jan(13 - 26),,,211,,4.34,2,2,350.4,350.4,,,,,,,168,21/1/2021,21/1/2021
KB Lookalike Audience  8%,65+,male,21/1/2021,KB | Chinese New Year | Jan(13 - 26),,,152,,1.48,,,,,,,,,,,152,21/1/2021,21/1/2021
KB Lookalike Audience  8%,25-34,unknown,21/1/2021,KB | Chinese New Year | Jan(13 - 26),,,109,,1.73,,,,,,,,,,,96,21/1/2021,21/1/2021
KB Lookalike Audience  8%,65+,female,21/1/2021,KB | Chinese New Year | Jan(13 - 26),,,102,,2.43,,,,,,,,,,,102,21/1/2021,21/1/2021
KB Lookalike Audience  8%,45-54,unknown,21/1/2021,KB | Chinese New Year | Jan(13 - 26),,,61,,1.34,,,,,,,,,,,32,21/1/2021,21/1/2021
KB Lookalike Audience  8%,55-64,unknown,21/1/2021,KB | Chinese New Year | Jan(13 - 26),,,18,,0.23,,,,,,,,,,,16,21/1/2021,21/1/2021
KB Lookalike Audience  8%,65+,unknown,21/1/2021,KB | Chinese New Year | Jan(13 - 26),,,5,,0.07,,,,,,,,,,,0,21/1/2021,21/1/2021
KB Lookalike Audience  8%,25-34,male,20/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,17295,103.5273604,103.5273604,,,,,1.788899082,1.78889908,1,1,185.2,185.2,13639,20/1/2021,20/1/2021
KB Lookalike Audience  8%,35-44,male,20/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,6268,73.69812095,73.69812095,2,2,350.4,350.4,4.740962123,4.74096212,1,1,349.4,349.4,4664,20/1/2021,20/1/2021
KB Lookalike Audience  8%,25-34,female,20/1/2021,KB | Chinese New Year | Jan(13 - 26),,,6154,,66.9382933,,,,,,,,,,,5344,20/1/2021,20/1/2021
KB Lookalike Audience  8%,35-44,female,20/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,3328,35.20910229,70.41820458,1,1,119.25,119.25,11.13490474,11.13490474,2,2,784.1,784.1,2560,20/1/2021,20/1/2021
KB Lookalike Audience  8%,45-54,male,20/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1622,,25.93933864,,,,,,,,,,,1208,20/1/2021,20/1/2021
KB Lookalike Audience  8%,45-54,female,20/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,968,13.11966549,26.23933099,3,3,563.7,563.7,32.82095875,32.82095875,2,2,861.2,861.2,720,20/1/2021,20/1/2021
KB Lookalike Audience  8%,55-64,male,20/1/2021,KB | Chinese New Year | Jan(13 - 26),,,407,,7.049820254,1,1,175.2,175.2,,,,,,,352,20/1/2021,20/1/2021
KB Lookalike Audience  8%,55-64,female,20/1/2021,KB | Chinese New Year | Jan(13 - 26),,,258,,5.849850849,,,,,,,,,,,168,20/1/2021,20/1/2021
KB Lookalike Audience  8%,35-44,unknown,20/1/2021,KB | Chinese New Year | Jan(13 - 26),,,226,,3.599908215,,,,,,,,,,,184,20/1/2021,20/1/2021
KB Lookalike Audience  8%,65+,male,20/1/2021,KB | Chinese New Year | Jan(13 - 26),,,244,,2.079946969,,,,,,,,,,,160,20/1/2021,20/1/2021
KB Lookalike Audience  8%,25-34,unknown,20/1/2021,KB | Chinese New Year | Jan(13 - 26),,,146,,1.409964051,,,,,,,,,,,146,20/1/2021,20/1/2021
KB Lookalike Audience  8%,65+,female,20/1/2021,KB | Chinese New Year | Jan(13 - 26),,,127,,2.47993677,,,,,,,,,,,72,20/1/2021,20/1/2021
KB Lookalike Audience  8%,45-54,unknown,20/1/2021,KB | Chinese New Year | Jan(13 - 26),,,85,,2.469937025,,,,,,,,,,,80,20/1/2021,20/1/2021
KB Lookalike Audience  8%,55-64,unknown,20/1/2021,KB | Chinese New Year | Jan(13 - 26),,,21,,0.369990567,,,,,,,,,,,8,20/1/2021,20/1/2021
KB Lookalike Audience  8%,65+,unknown,20/1/2021,KB | Chinese New Year | Jan(13 - 26),,,12,,0.11999694,,,,,,,,,,,8,20/1/2021,20/1/2021
KB Lookalike Audience  8%,13-17,unknown,20/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1,,0.01999949,,,,,,,,,,,0,20/1/2021,20/1/2021
KB Lookalike Audience  8%,35-44,male,19/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,4895,34.24,68.48,5,5,691.45,691.45,5.970356308,5.97035631,2,2,408.85,408.85,3512,19/1/2021,19/1/2021
KB Lookalike Audience  8%,35-44,unknown,19/1/2021,KB | Chinese New Year | Jan(13 - 26),,,191,,3.1,,,,,,,,,,,128,19/1/2021,19/1/2021
KB Lookalike Audience  8%,35-44,female,19/1/2021,KB | Chinese New Year | Jan(13 - 26),,,3379,,80.89,3,3,469.65,469.65,,,,,,,2824,19/1/2021,19/1/2021
KB Lookalike Audience  8%,45-54,male,19/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1249,,23.68,,,,,,,,,,,952,19/1/2021,19/1/2021
KB Lookalike Audience  8%,45-54,female,19/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1009,,28.44,,,,,,,,,,,728,19/1/2021,19/1/2021
KB Lookalike Audience  8%,55-64,male,19/1/2021,KB | Chinese New Year | Jan(13 - 26),,,338,,4.96,,,,,,,,,,,272,19/1/2021,19/1/2021
KB Lookalike Audience  8%,55-64,female,19/1/2021,KB | Chinese New Year | Jan(13 - 26),,,253,,6.38,,,,,,,,,,,184,19/1/2021,19/1/2021
KB Lookalike Audience  8%,65+,female,19/1/2021,KB | Chinese New Year | Jan(13 - 26),,,87,,1.7,,,,,,,,,,,87,19/1/2021,19/1/2021
KB Lookalike Audience  8%,65+,male,19/1/2021,KB | Chinese New Year | Jan(13 - 26),,,138,,1.02,,,,,,,,,,,96,19/1/2021,19/1/2021
KB Lookalike Audience  8%,65+,unknown,19/1/2021,KB | Chinese New Year | Jan(13 - 26),,,12,,0.14,,,,,,,,,,,12,19/1/2021,19/1/2021
KB Lookalike Audience  8%,25-34,unknown,19/1/2021,KB | Chinese New Year | Jan(13 - 26),,,97,,1.13,,,,,,,,,,,97,19/1/2021,19/1/2021
KB Lookalike Audience  8%,25-34,male,19/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,11435,43.24,86.48,6,6,898.45,898.45,2.312789084,2.31278908,2,2,200.01,200.01,8792,19/1/2021,19/1/2021
KB Lookalike Audience  8%,55-64,unknown,19/1/2021,KB | Chinese New Year | Jan(13 - 26),,,14,,0.34,,,,,,,,,,,0,19/1/2021,19/1/2021
KB Lookalike Audience  8%,45-54,unknown,19/1/2021,KB | Chinese New Year | Jan(13 - 26),,,73,,2.31,,,,,,,,,,,48,19/1/2021,19/1/2021
KB Lookalike Audience  8%,25-34,female,19/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,3,5524,25.69666667,77.09,2,2,215.1,215.1,19.50771825,19.50771825,3,3,1503.85,1503.85,4928,19/1/2021,19/1/2021
KB Lookalike Audience  8%,25-34,female,18/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,3223,54.03,54.03,4,4,583.1,583.1,2.263557283,2.26355728,1,1,122.3,122.3,2756,18/1/2021,18/1/2021
KB Lookalike Audience  8%,35-44,male,18/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,2832,22.305,44.61,9,9,1462.15,1462.15,24.94283793,24.94283793,2,2,1112.7,1112.7,2136,18/1/2021,18/1/2021
KB Lookalike Audience  8%,35-44,female,18/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2629,,65.08,,,,,,,,,,,2236,18/1/2021,18/1/2021
KB Lookalike Audience  8%,45-54,female,18/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,818,20.36,20.36,1,1,175.2,175.2,10.03192534,10.03192534,1,1,204.25,204.25,680,18/1/2021,18/1/2021
KB Lookalike Audience  8%,45-54,male,18/1/2021,KB | Chinese New Year | Jan(13 - 26),,,676,,14.1,,,,,,,,,,,508,18/1/2021,18/1/2021
KB Lookalike Audience  8%,55-64,female,18/1/2021,KB | Chinese New Year | Jan(13 - 26),,,192,,4.08,,,,,,,,,,,164,18/1/2021,18/1/2021
KB Lookalike Audience  8%,55-64,male,18/1/2021,KB | Chinese New Year | Jan(13 - 26),,,148,,2.82,7,7,1049.85,1049.85,,,,,,,124,18/1/2021,18/1/2021
KB Lookalike Audience  8%,35-44,unknown,18/1/2021,KB | Chinese New Year | Jan(13 - 26),,,124,,2.15,,,,,,,,,,,116,18/1/2021,18/1/2021
KB Lookalike Audience  8%,25-34,unknown,18/1/2021,KB | Chinese New Year | Jan(13 - 26),,,60,,0.86,,,,,,,,,,,52,18/1/2021,18/1/2021
KB Lookalike Audience  8%,65+,female,18/1/2021,KB | Chinese New Year | Jan(13 - 26),,,53,,0.84,,,,,,,,,,,53,18/1/2021,18/1/2021
KB Lookalike Audience  8%,45-54,unknown,18/1/2021,KB | Chinese New Year | Jan(13 - 26),,,52,,1.17,,,,,,,,,,,40,18/1/2021,18/1/2021
KB Lookalike Audience  8%,65+,male,18/1/2021,KB | Chinese New Year | Jan(13 - 26),,,40,,0.53,,,,,,,,,,,32,18/1/2021,18/1/2021
KB Lookalike Audience  8%,55-64,unknown,18/1/2021,KB | Chinese New Year | Jan(13 - 26),,,12,,0.17,,,,,,,,,,,12,18/1/2021,18/1/2021
KB Lookalike Audience  8%,65+,unknown,18/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1,,0.03,,,,,,,,,,,0,18/1/2021,18/1/2021
KB Lookalike Audience  8%,25-34,male,18/1/2021,KB | Chinese New Year | Jan(13 - 26),,,5169,,51.05,1,1,175.2,175.2,,,,,,,3976,18/1/2021,18/1/2021
KB Lookalike Audience  8%,55-64,unknown,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,4,,0.069995264,,,,,,,,,,,2,17/1/2021,17/1/2021
KB Lookalike Audience  8%,65+,unknown,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,4,,0.019998647,,,,,,,,,,,2,17/1/2021,17/1/2021
KB Lookalike Audience  8%,25-34,unknown,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,37,,0.429970909,,,,,,,,,,,26,17/1/2021,17/1/2021
KB Lookalike Audience  8%,25-34,male,17/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,3057,30.16795887,30.16795887,3,3,525.6,525.6,3.722492479,3.72249248,1,1,112.3,112.3,2300,17/1/2021,17/1/2021
KB Lookalike Audience  8%,35-44,male,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1898,,29.72798863,,,,,,,,,,,1386,17/1/2021,17/1/2021
KB Lookalike Audience  8%,35-44,female,17/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,1615,18.43875245,36.8775049,6,6,783.6,783.6,7.931664595,7.93166459,2,2,292.5,292.5,1318,17/1/2021,17/1/2021
KB Lookalike Audience  8%,25-34,female,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1613,,23.958379,,,,,,,,,,,1366,17/1/2021,17/1/2021
KB Lookalike Audience  8%,45-54,female,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,482,,12.69914079,,,,,,,,,,,428,17/1/2021,17/1/2021
KB Lookalike Audience  8%,45-54,male,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,382,,7.549489209,,,,,,,,,,,280,17/1/2021,17/1/2021
KB Lookalike Audience  8%,55-64,female,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,109,,1.859874163,,,,,,,,,,,78,17/1/2021,17/1/2021
KB Lookalike Audience  8%,35-44,unknown,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,106,,1.539895812,,,,,,,,,,,78,17/1/2021,17/1/2021
KB Lookalike Audience  8%,55-64,male,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,84,,1.149922197,,,,,,,,,,,68,17/1/2021,17/1/2021
KB Lookalike Audience  8%,65+,female,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,44,,0.409972262,,,,,,,,,,,38,17/1/2021,17/1/2021
KB Lookalike Audience  8%,45-54,unknown,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,42,,1.109924904,,,,,,,,,,,30,17/1/2021,17/1/2021
KB Lookalike Audience  8%,65+,male,17/1/2021,KB | Chinese New Year | Jan(13 - 26),,,33,,0.229984439,,,,,,,,,,,30,17/1/2021,17/1/2021
KB Lookalike Audience  8%,25-34,unknown,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,49,,0.72,,,,,,,,,,,38,16/1/2021,16/1/2021
KB Lookalike Audience  8%,55-64,unknown,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2,,0.04,,,,,,,,,,,0,16/1/2021,16/1/2021
KB Lookalike Audience  8%,65+,unknown,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,9,,0.03,,,,,,,,,,,6,16/1/2021,16/1/2021
KB Lookalike Audience  8%,65+,female,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,64,,0.67,,,,,,,,,,,62,16/1/2021,16/1/2021
KB Lookalike Audience  8%,35-44,male,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2497,,35.11,6,6,1082.4,1082.4,,,,,,,1748,16/1/2021,16/1/2021
KB Lookalike Audience  8%,45-54,unknown,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,60,,1.21,,,,,,,,,,,44,16/1/2021,16/1/2021
KB Lookalike Audience  8%,65+,male,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,69,,0.69,,,,,,,,,,,46,16/1/2021,16/1/2021
KB Lookalike Audience  8%,55-64,female,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,125,,2.17,1,1,97.3,97.3,,,,,,,104,16/1/2021,16/1/2021
KB Lookalike Audience  8%,55-64,male,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,141,,2.32,,,,,,,,,,,110,16/1/2021,16/1/2021
KB Lookalike Audience  8%,35-44,unknown,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,152,,3.47,,,,,,,,,,,126,16/1/2021,16/1/2021
KB Lookalike Audience  8%,45-54,female,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,513,,11.67,,,,,,,,,,,426,16/1/2021,16/1/2021
KB Lookalike Audience  8%,45-54,male,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,588,,11.47,,,,,,,,,,,456,16/1/2021,16/1/2021
KB Lookalike Audience  8%,25-34,female,16/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,1505,21.55,21.55,3,3,264.1,264.1,4.979118329,4.97911833,1,1,107.3,107.3,1294,16/1/2021,16/1/2021
KB Lookalike Audience  8%,35-44,female,16/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,1551,17.105,34.21,2,2,256.5,256.5,8.55013154,8.55013154,2,2,292.5,292.5,1264,16/1/2021,16/1/2021
KB Lookalike Audience  8%,25-34,male,16/1/2021,KB | Chinese New Year | Jan(13 - 26),,,3545,,35.95,3,3,245.8,245.8,,,,,,,2612,16/1/2021,16/1/2021
KB Lookalike Audience  8%,65+,male,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,80,,0.934661654,,,,,,,,,,,66,15/1/2021,15/1/2021
KB Lookalike Audience  8%,55-64,male,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,229,,3.457243108,2,2,388.5,388.5,,,,,,,169,15/1/2021,15/1/2021
KB Lookalike Audience  8%,35-44,unknown,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,145,,2.974837093,,,,,,,,,,,115,15/1/2021,15/1/2021
KB Lookalike Audience  8%,45-54,unknown,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,82,,1.356766917,,,,,,,,,,,64,15/1/2021,15/1/2021
KB Lookalike Audience  8%,55-64,female,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,127,,2.050225564,,,,,,,,,,,92,15/1/2021,15/1/2021
KB Lookalike Audience  8%,25-34,unknown,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,59,,1.246215539,,,,,,,,,,,32,15/1/2021,15/1/2021
KB Lookalike Audience  8%,65+,female,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,58,,0.653258145,,,,,,,,,,,48,15/1/2021,15/1/2021
KB Lookalike Audience  8%,55-64,unknown,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,12,,0.160802005,,,,,,,,,,,10,15/1/2021,15/1/2021
KB Lookalike Audience  8%,65+,unknown,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,7,,0.060300752,,,,,,,,,,,7,15/1/2021,15/1/2021
KB Lookalike Audience  8%,25-34,female,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,1096,,16.43195489,,,,,,,,,,,935,15/1/2021,15/1/2021
KB Lookalike Audience  8%,45-54,male,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,810,,14.22092732,5,5,474.95,474.95,,,,,,,565,15/1/2021,15/1/2021
KB Lookalike Audience  8%,45-54,female,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,480,,11.34659148,,,,,,,,,,,388,15/1/2021,15/1/2021
KB Lookalike Audience  8%,35-44,female,15/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,1180,22.86403509,22.86403509,6,6,746.6,746.6,4.692959908,4.69295991,1,1,107.3,107.3,893,15/1/2021,15/1/2021
KB Lookalike Audience  8%,25-34,male,15/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,2,3529,17.76862155,35.53724311,5,5,798.1,798.1,13.16084083,13.16084083,2,2,467.7,467.7,2483,15/1/2021,15/1/2021
KB Lookalike Audience  8%,35-44,male,15/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2666,,35.07493734,3,3,563.7,563.7,,,,,,,1801,15/1/2021,15/1/2021
KB Lookalike Audience  8%,55-64,female,14/1/2021,KB | Chinese New Year | Jan(13 - 26),,,128,,1.920127949,,,,,,,,,,,92,14/1/2021,14/1/2021
KB Lookalike Audience  8%,35-44,female,14/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,1215,21.00139944,21.00139944,2,2,343.5,343.5,6.154351779,6.15435178,1,1,129.25,129.25,914,14/1/2021,14/1/2021
KB Lookalike Audience  8%,35-44,male,14/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,2980,38.8425883,38.8425883,1,1,194.25,194.25,5.258403442,5.25840344,1,1,204.25,204.25,1898,14/1/2021,14/1/2021
KB Lookalike Audience  8%,25-34,male,14/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,4010,38.16254298,38.16254298,4,4,545,545,2.811657495,2.81165749,1,1,107.3,107.3,2788,14/1/2021,14/1/2021
KB Lookalike Audience  8%,45-54,female,14/1/2021,KB | Chinese New Year | Jan(13 - 26),,,427,,9.940662402,,,,,,,,,,,330,14/1/2021,14/1/2021
KB Lookalike Audience  8%,55-64,male,14/1/2021,KB | Chinese New Year | Jan(13 - 26),,,262,,4.030268559,,,,,,,,,,,170,14/1/2021,14/1/2021
KB Lookalike Audience  8%,45-54,male,14/1/2021,KB | Chinese New Year | Jan(13 - 26),,,854,,14.54096895,1,1,97.3,97.3,,,,,,,562,14/1/2021,14/1/2021
KB Lookalike Audience  8%,35-44,unknown,14/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,124,2.510167266,2.510167266,1,1,194.25,194.25,122.1233358,122.1233358,1,1,306.55,306.55,72,14/1/2021,14/1/2021
KB Lookalike Audience  8%,25-34,unknown,14/1/2021,KB | Chinese New Year | Jan(13 - 26),,,41,,0.800053312,,,,,,,,,,,24,14/1/2021,14/1/2021
KB Lookalike Audience  8%,65+,unknown,14/1/2021,KB | Chinese New Year | Jan(13 - 26),,,5,,0.050003332,,,,,,,,,,,5,14/1/2021,14/1/2021
KB Lookalike Audience  8%,65+,male,14/1/2021,KB | Chinese New Year | Jan(13 - 26),,,71,,0.530035319,,,,,,,,,,,48,14/1/2021,14/1/2021
KB Lookalike Audience  8%,25-34,female,14/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,1106,15.87105758,15.87105758,8,8,1022.8,1022.8,38.37488441,38.37488441,1,1,609.05,609.05,922,14/1/2021,14/1/2021
KB Lookalike Audience  8%,55-64,unknown,14/1/2021,KB | Chinese New Year | Jan(13 - 26),,,10,,0.11000733,,,,,,,,,,,6,14/1/2021,14/1/2021
KB Lookalike Audience  8%,65+,female,14/1/2021,KB | Chinese New Year | Jan(13 - 26),,,45,,0.570037985,,,,,,,,,,,45,14/1/2021,14/1/2021
KB Lookalike Audience  8%,45-54,unknown,14/1/2021,KB | Chinese New Year | Jan(13 - 26),,,49,,1.190079302,,,,,,,,,,,26,14/1/2021,14/1/2021
KB Lookalike Audience  8%,65+,female,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,16,,0.1,,,,,,,,,,,16,13/1/2021,13/1/2021
KB Lookalike Audience  8%,45-54,female,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,232,,5.11,,,,,,,,,,,224,13/1/2021,13/1/2021
KB Lookalike Audience  8%,25-34,male,13/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,1385,10.29,10.29,3,3,369.8,369.8,10.91350826,10.91350826,1,1,112.3,112.3,1306,13/1/2021,13/1/2021
KB Lookalike Audience  8%,35-44,male,13/1/2021,KB | Chinese New Year | Jan(13 - 26),Website purchases,1,979,10.66,10.66,,,,,10.06566604,10.06566604,1,1,107.3,107.3,928,13/1/2021,13/1/2021
KB Lookalike Audience  8%,35-44,female,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,629,,10.26,1,1,119.25,119.25,,,,,,,610,13/1/2021,13/1/2021
KB Lookalike Audience  8%,25-34,female,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,593,,6.97,1,1,194.25,194.25,,,,,,,566,13/1/2021,13/1/2021
KB Lookalike Audience  8%,45-54,male,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,288,,4.62,,,,,,,,,,,281,13/1/2021,13/1/2021
KB Lookalike Audience  8%,55-64,female,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,44,,0.45,,,,,,,,,,,44,13/1/2021,13/1/2021
KB Lookalike Audience  8%,55-64,male,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,68,,1.04,,,,,,,,,,,67,13/1/2021,13/1/2021
KB Lookalike Audience  8%,25-34,unknown,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,15,,0.2,,,,,,,,,,,14,13/1/2021,13/1/2021
KB Lookalike Audience  8%,35-44,unknown,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,33,,1.16,2,2,238.5,238.5,,,,,,,32,13/1/2021,13/1/2021
KB Lookalike Audience  8%,65+,male,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,24,,0.18,,,,,,,,,,,24,13/1/2021,13/1/2021
KB Lookalike Audience  8%,55-64,unknown,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,2,,0.01,,,,,,,,,,,2,13/1/2021,13/1/2021
KB Lookalike Audience  8%,65+,unknown,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,3,,0.03,,,,,,,,,,,3,13/1/2021,13/1/2021
KB Lookalike Audience  8%,45-54,unknown,13/1/2021,KB | Chinese New Year | Jan(13 - 26),,,16,,0.23,,,,,,,,,,,15,13/1/2021,13/1/2021
